                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                      43                  4.7460266017127601E+001                  3.3175811375304161E+000                  3.6070841900528250E+000                 -8.9899006045239211E+000                  2.4227736641880306E+000                  6.9999999862359574E-001                  2.8000000137635034E-001                  2.0000000000053975E-002                  9.9907936209850967E-001                  3.9516668719278764E-001                  2.5770479610581665E-003                  6.9757668046545133E+005                  2.7955650094968865E-001 
                                      44                  4.7455672185629304E+001                  3.3174790558088869E+000                  3.6109391177302914E+000                 -8.9803761734597494E+000                  2.4361564996765610E+000                  6.9999999834866999E-001                  2.8000000165123889E-001                  2.0000000000091056E-002                  9.9898265799994335E-001                  3.9532252346157298E-001                  2.6482318983071748E-003                  6.9757668016337312E+005                  2.8891080487620691E-001 
                                      45                  4.7453009307223972E+001                  3.3174211343036100E+000                  3.6144504632678909E+000                 -8.9719359250206399E+000                  2.4481091236885768E+000                  6.9999999802353330E-001                  2.8000000197631342E-001                  2.0000000000153229E-002                  9.9892660212243123E-001                  3.9543745079555886E-001                  2.7046640550222900E-003                  6.9757667998765211E+005                  2.9321312162140450E-001 
                                      46                  4.7449002400878072E+001                  3.3173356133356617E+000                  3.6199787298452031E+000                 -8.9590033617049105E+000                  2.4665738143669507E+000                  6.9999999753226805E-001                  2.8000000246743595E-001                  2.0000000000296003E-002                  9.9884225330241816E-001                  3.9556341633909214E-001                  2.7811494033851730E-003                  6.9757667972243531E+005                  2.9832792701901689E-001 
                                      47                  4.7442345486211011E+001                  3.3171975942511103E+000                  3.6249747885935433E+000                 -8.9475410617987539E+000                  2.4830408317500861E+000                  6.9999999699004767E-001                  2.8000000300943090E-001                  2.0000000000521378E-002                  9.9870211953121868E-001                  3.9561921546165962E-001                  2.8427087334382084E-003                  6.9757667927940853E+005                  3.0481572519080929E-001 
                                      48                  4.7439113369126403E+001                  3.3171322818052777E+000                  3.6294179119538885E+000                 -8.9375850226472249E+000                  2.4974507828602688E+000                  6.9999999643270727E-001                  2.8000000356643157E-001                  2.0000000000861107E-002                  9.9863408069060311E-001                  3.9562888068943408E-001                  2.8953056121671359E-003                  6.9757667906288931E+005                  3.0737532211708440E-001 
                                      49                  4.7433383545554136E+001                  3.3170190517081672E+000                  3.6337642904810470E+000                 -8.9279474860299342E+000                  2.5114467058739720E+000                  6.9999999577013006E-001                  2.8000000422846999E-001                  2.0000000001400009E-002                  9.9851346298320443E-001                  3.9560982344740880E-001                  2.9479133245556319E-003                  6.9757667867692513E+005                  3.1151893034285139E-001 
                                      50                  4.7430127864995654E+001                  3.3169560881623283E+000                  3.6384567267449155E+000                 -8.9177619960440406E+000                  2.5263388671919373E+000                  6.9999979362563991E-001                  2.8000020658529018E-001                  1.9999999789069856E-002                  9.9844492811122554E-001                  3.9556486093312959E-001                  3.0079719047078780E-003                  6.9757667845651612E+005                  3.1385853714577472E-001 
                                      51                  4.7423504315090021E+001                  3.3168308793307353E+000                  3.6439979983169093E+000                 -8.9058922642503351E+000                  2.5437378922734166E+000                  6.9992817415514863E-001                  2.8007190193778869E-001                  1.9999923907062733E-002                  9.9830549669691027E-001                  3.9548330038423535E-001                  3.0879285891702015E-003                  6.9757667800624704E+005                  3.1898453606730115E-001 
                                      52                  4.7418160363900363E+001                  3.3167325071548470E+000                  3.6477123999587064E+000                 -8.8980764807168082E+000                  2.5552448595947928E+000                  6.9984322279571498E-001                  2.8015694330672619E-001                  1.9999833897558883E-002                  9.9819300193458160E-001                  3.9537934459050544E-001                  3.1495115963468623E-003                  6.9757667764229630E+005                  3.2370140776237988E-001 
