                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                       h1                                       h2                                      he3                                      he4                                   log_h1                                   log_h2                                  log_he3                                  log_he4                                    gradr 
                                      28                  6.6499999993865411E-001                 -2.0243720389362035E-001                  3.7483700468102974E+000                 -5.9558076839492990E+000                  5.5960105745050681E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7191015820645767E-001                  6.9999481039831712E-001                  1.7946290850404163E-017                  4.4985485003429755E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867415E+000                 -5.5288816704964816E-001                  6.3359000438046642E-001 
                                      29                  6.6499999993449788E-001                 -2.0244030336925181E-001                  3.7561568173638187E+000                 -5.9464853040255639E+000                  5.6132520107617259E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7530598961163064E-001                  6.9999481039831712E-001                  1.7946290850404172E-017                  4.4985485003429776E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867406E+000                 -5.5288816704964816E-001                  6.5802577692759634E-001 
                                      30                  6.6499999993034165E-001                 -2.0244333708611875E-001                  3.7636911574378784E+000                 -5.9375472646485763E+000                  5.6298354750782957E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.7791184334905942E-001                  6.9999481039831712E-001                  1.7946290850404188E-017                  4.4985485003429810E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867406E+000                 -5.5288816704964816E-001                  6.8742770096740147E-001 
                                      31                  6.6499999992618530E-001                 -2.0244630906702676E-001                  3.7718842292501540E+000                 -5.9279177783627439E+000                  5.6477654018995969E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8006131426535789E-001                  6.9999481039831712E-001                  1.7946290850404203E-017                  4.4985485003429844E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867406E+000                 -5.5288816704964816E-001                  7.2207497287930433E-001 
                                      32                  6.6499999992098990E-001                 -2.0244994266145006E-001                  3.7806293450663579E+000                 -5.9176740719239591E+000                  5.6668567148660554E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8163269911799802E-001                  6.9999481039831712E-001                  1.7946290850404219E-017                  4.4985485003429864E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867397E+000                 -5.5288816704964816E-001                  7.7198503619550207E-001 
                                      33                  6.6499999991579462E-001                 -2.0245349164117110E-001                  3.7869386571518704E+000                 -5.9102622035103778E+000                  5.6806443103182147E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8233230885286973E-001                  6.9999481039831712E-001                  1.7946290850404249E-017                  4.4985485003429918E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041513E+001                 -4.3469275928867397E+000                 -5.5288816704964816E-001                  8.2868048366742120E-001 
                                      34                  6.6499999991319703E-001                 -2.0245523613562738E-001                  3.7910493472922249E+000                 -5.9054581783837889E+000                  5.6895988594535067E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8260024926879205E-001                  6.9999481039831712E-001                  1.7946290850404280E-017                  4.4985485003429972E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041513E+001                 -4.3469275928867388E+000                 -5.5288816704964816E-001                  8.6074941280805284E-001 
                                      35                  6.6499999991059933E-001                 -2.0245696146006359E-001                  3.7970764799751668E+000                 -5.8984441639840171E+000                  5.7026939440466968E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8273292860706498E-001                  6.9999481039831712E-001                  1.7946290850404311E-017                  4.4985485003430040E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041513E+001                 -4.3469275928867379E+000                 -5.5288816704964816E-001                  8.9720306465055100E-001 
                                      36                  6.6499999990540404E-001                 -2.0246035688736247E-001                  3.8086249633326426E+000                 -5.8850236021734768E+000                  5.7277567184601805E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8214774759933251E-001                  6.9999481039831712E-001                  1.7946290850404326E-017                  4.4985485003430074E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041513E+001                 -4.3469275928867379E+000                 -5.5288816704964816E-001                  9.8397679584012088E-001 
                                      37                  6.6499999989501346E-001                 -2.0246694132728491E-001                  3.8193585764958740E+000                 -5.8721461882085872E+000                  5.7514531139461154E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.8061136122654127E-001                  6.9999481039831712E-001                  1.7946290850404345E-017                  4.4985485003430108E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041513E+001                 -4.3469275928867379E+000                 -5.5288816704964816E-001                  1.1772271793657494E+000 
