                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                     233                  9.9999875410743966E-001                  2.2449894863646269E-001                  4.4352739289549898E+000                 -4.2906533250909860E+000                  8.1556435706031927E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     234                  9.9999870030354665E-001                  2.2445350208162135E-001                  4.4382442201453864E+000                 -4.2791824404774275E+000                  8.1709207703489941E+000                  6.9999307528603671E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     235                  9.9999866369167589E-001                  2.2442337537467597E-001                  4.4405930865325072E+000                 -4.2701909342405209E+000                  8.1829142515849771E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     236                  9.9999862707980514E-001                  2.2439385991033656E-001                  4.4443924030781803E+000                 -4.2558558986865611E+000                  8.2020949242943715E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     237                  9.9999854233574159E-001                  2.2432773799868672E-001                  4.4481895532227931E+000                 -4.2414278670409482E+000                  8.2213285199397852E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     238                  9.9999849996371004E-001                  2.2429574650287398E-001                  4.4506573066261028E+000                 -4.2321832217112485E+000                  8.2336970172005550E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     239                  9.9999845759167838E-001                  2.2426442195037430E-001                  4.4532417116016783E+000                 -4.2225684468656457E+000                  8.2465826527875983E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     240                  9.9999840909774740E-001                  2.2422934855601698E-001                  4.4568954151149773E+000                 -4.2091337818311461E+000                  8.2646462614403280E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     241                  9.9999832562945412E-001                  2.2417079979512472E-001                  4.4618946870764882E+000                 -4.1908982114877755E+000                  8.2892108442874797E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     242                  9.9999822070636724E-001                  2.2410019643163534E-001                  4.4666231171781714E+000                 -4.1737364108992727E+000                  8.3123402044214583E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     243                  9.9999813835726414E-001                  2.2404690747168074E-001                  4.4706237079214972E+000                 -4.1593940376644065E+000                  8.3317201675885588E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     244                  9.9999805600816127E-001                  2.2399533093582769E-001                  4.4752933793621770E+000                 -4.1428677310185273E+000                  8.3541104319772277E+000                  6.9999307528603660E-001                  2.8000692471396266E-001                  2.0000000000000684E-002 
                                     245                  9.9999793879149546E-001                  2.2392462762164331E-001                  4.4800880961328318E+000                 -4.1259486554802320E+000                  8.3770182947620686E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     246                  9.9999784103712419E-001                  2.2386789162622214E-001                  4.4833731069888385E+000                 -4.1144266099197404E+000                  8.3926321224365186E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     247                  9.9999778571385911E-001                  2.2383661353264522E-001                  4.4871112657467842E+000                 -4.1015677388197620E+000                  8.4101560415632530E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     248                  9.9999766260071965E-001                  2.2376901670503838E-001                  4.4912009693301327E+000                 -4.0874583876435517E+000                  8.4293553354423452E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     249                  9.9999758189955723E-001                  2.2372610674503185E-001                  4.4943450500087216E+000                 -4.0767462405520467E+000                  8.4439849329036463E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     250                  9.9999750119839492E-001                  2.2368422997829623E-001                  4.4972208832727425E+000                 -4.0670043727252363E+000                  8.4573088786509789E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     251                  9.9999743015397269E-001                  2.2364817224907049E-001                  4.5011897338270028E+000                 -4.0537573677530236E+000                  8.4755028920137416E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     252                  9.9999728639495988E-001                  2.2357737494129090E-001                  4.5051551698063346E+000                 -4.0404667560548733E+000                  8.4937127395552849E+000                  6.9999307528603649E-001                  2.8000692471396271E-001                  2.0000000000000795E-002 
                                     253                  9.9999720610761866E-001                  2.2353901288592007E-001                  4.5094327239266523E+000                 -4.0264247683836460E+000                  8.5130570416496081E+000                  6.9999307528603649E-001                  2.8000692471396271E-001                  2.0000000000000795E-002 
                                     254                  9.9999703796018558E-001                  2.2346119537933878E-001                  4.5136871243842460E+000                 -4.0123819245240835E+000                  8.5323378438087385E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     255                  9.9999694741410616E-001                  2.2342060795539595E-001                  4.5165867383623990E+000                 -4.0029356149479050E+000                  8.5453477920558711E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     256                  9.9999685686802664E-001                  2.2338088279611604E-001                  4.5204918175643947E+000                 -3.9903632131786946E+000                  8.5627136823304451E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     257                  9.9999669717056183E-001                  2.2331279279575122E-001                  4.5245181939673964E+000                 -3.9773951329162691E+000                  8.5806069742540920E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     258                  9.9999658850964612E-001                  2.2326780857435982E-001                  4.5277171352911312E+000                 -3.9672112189494855E+000                  8.5947029429814048E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     259                  9.9999647792897872E-001                  2.2322307673931263E-001                  4.5308874141093574E+000                 -3.9571893830888216E+000                  8.6085987703463349E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     260                  9.9999636539458248E-001                  2.2317857932233609E-001                  4.5348266725604480E+000                 -3.9448789196710745E+000                  8.6257216405668835E+000                  6.9999307528603649E-001                  2.8000692471396271E-001                  2.0000000000000795E-002 
                                     261                  9.9999619311450272E-001                  2.2311233628679611E-001                  4.5386921738297508E+000                 -3.9328194473791278E+000                  8.6424909007949697E+000                  6.9999307528603649E-001                  2.8000692471396271E-001                  2.0000000000000795E-002 
                                     262                  9.9999607554050352E-001                  2.2306834949108012E-001                  4.5417747037803524E+000                 -3.9233093922696853E+000                  8.6557535499259686E+000                  6.9999307528603649E-001                  2.8000692471396271E-001                  2.0000000000000795E-002 
                                     263                  9.9999595590846035E-001                  2.2302454887877629E-001                  4.5456173490805885E+000                 -3.9115841277432404E+000                  8.6721508775760299E+000                  6.9999307528603649E-001                  2.8000692471396271E-001                  2.0000000000000795E-002 
                                     264                  9.9999577219867553E-001                  2.2295905456046308E-001                  4.5501627387926478E+000                 -3.8977948767857895E+000                  8.6914485103526182E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     265                  9.9999558415178380E-001                  2.2289407991030949E-001                  4.5538992628710480E+000                 -3.8865261675726597E+000                  8.7072300541304042E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     266                  9.9999545584552652E-001                  2.2285086643430585E-001                  4.5576470406481731E+000                 -3.8753881184749104E+000                  8.7228889103894254E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     267                  9.9999525881756346E-001                  2.2278616363715439E-001                  4.5620886802047131E+000                 -3.8622697690820083E+000                  8.7413506046976366E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     268                  9.9999505714024384E-001                  2.2272187601160318E-001                  4.5664846576358080E+000                 -3.8494227215814485E+000                  8.7594779281974162E+000                  6.9999307528603660E-001                  2.8000692471396271E-001                  2.0000000000000684E-002 
                                     269                  9.9999485073278849E-001                  2.2265797011278840E-001                  4.5701248111605048E+000                 -3.8388599063765816E+000                  8.7744070371012288E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     270                  9.9999470823047198E-001                  2.2261489413430413E-001                  4.5730318797069982E+000                 -3.8305167154761048E+000                  8.7862367300174586E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     271                  9.9999456572815548E-001                  2.2257262532854402E-001                  4.5773949490540264E+000                 -3.8181832852896394E+000                  8.8038038543421919E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     272                  9.9999427058272161E-001                  2.2248749353404979E-001                  4.5831485630153495E+000                 -3.8020360530191786E+000                  8.8268351554104001E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     273                  9.9999396493829606E-001                  2.2240250112224866E-001                  4.5874204864955628E+000                 -3.7901336996024608E+000                  8.8438320871991003E+000                  6.9999307528603660E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     274                  9.9999380668124116E-001                  2.2235966440837518E-001                  4.5902722059822505E+000                 -3.7822992569459135E+000                  8.8550628918536667E+000                  6.9999307528603660E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     275                  9.9999364842418637E-001                  2.2231758117652606E-001                  4.5945583336953506E+000                 -3.7706906526759383E+000                  8.8717684645662924E+000                  6.9999307528603660E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     276                  9.9999332065673441E-001                  2.2223268391286397E-001                  4.6002250270962080E+000                 -3.7554515169127543E+000                  8.8937188297621343E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     277                  9.9999298123880431E-001                  2.2214775056206379E-001                  4.6058715756446178E+000                 -3.7404820932330116E+000                  8.9153538365985572E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     278                  9.9999262975928260E-001                  2.2206272901309138E-001                  4.6115019465022931E+000                 -3.7257731889428776E+000                  8.9366928606874900E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     279                  9.9999226579262346E-001                  2.2197756875732974E-001                  4.6171199569789829E+000                 -3.7113151795148713E+000                  8.9577537119660668E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     280                  9.9999188889840684E-001                  2.2189222090823674E-001                  4.6227291892049012E+000                 -3.6970968641267730E+000                  8.9785527947884685E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     281                  9.9999149862085701E-001                  2.2180663844991397E-001                  4.6283328805796398E+000                 -3.6831042953126203E+000                  8.9991052494316790E+000                  6.9999307528603660E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     282                  9.9999109448831014E-001                  2.2172077672424081E-001                  4.6339338318777008E+000                 -3.6693223285202716E+000                  9.0194250769493411E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     283                  9.9999067601266278E-001                  2.2163459363148666E-001                  4.6395344026542924E+000                 -3.6557372254187173E+000                  9.0395252486948632E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     284                  9.9999024268881231E-001                  2.2154804933203756E-001                  4.6451365654187313E+000                 -3.6423376487461918E+000                  9.0594178031719075E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     285                  9.9998979399405974E-001                  2.2146110575200781E-001                  4.6507420240044661E+000                 -3.6291165547843325E+000                  9.0791139329512536E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     286                  9.9998932938745522E-001                  2.2137372569999961E-001                  4.6563523395307893E+000                 -3.6160684925577189E+000                  9.0986240628181640E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     287                  9.9998884830910884E-001                  2.2128587251381776E-001                  4.6619689815279353E+000                 -3.6031882838834459E+000                  9.1179579185772024E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     288                  9.9998835017952048E-001                  2.2119750997989868E-001                  4.6675933153965401E+000                 -3.5904698040556657E+000                  9.1371245864050010E+000                  6.9999307528603649E-001                  2.8000692471396277E-001                  2.0000000000000684E-002 
                                     289                  9.9998783439894490E-001                  2.2110860251445230E-001                  4.6732265259543224E+000                 -3.5779053614848570E+000                  9.1561325646560405E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     290                  9.9998730034675531E-001                  2.2101911548408359E-001                  4.6788695526917712E+000                 -3.5654871013506537E+000                  9.1749898106262844E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     291                  9.9998674738075688E-001                  2.2092901524473404E-001                  4.6845230722929552E+000                 -3.5532071979961009E+000                  9.1937037834768098E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     292                  9.9998617483646002E-001                  2.2083826914335616E-001                  4.6901875129560322E+000                 -3.5410579750962983E+000                  9.2122814831892956E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     293                  9.9998558202633492E-001                  2.2074684549939338E-001                  4.6958630867544757E+000                 -3.5290320444486047E+000                  9.2307294859828737E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     294                  9.9998496823902217E-001                  2.2065471355765012E-001                  4.7015498082922385E+000                 -3.5171223306834860E+000                  9.2490539777112044E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     295                  9.9998433273844356E-001                  2.2056184342693577E-001                  4.7072475266542675E+000                 -3.5053229432400750E+000                  9.2672607857887090E+000                  6.9999307528603638E-001                  2.8000692471396282E-001                  2.0000000000000795E-002 
                                     296                  9.9998367476282790E-001                  2.2046820582570140E-001                  4.7129559937498620E+000                 -3.4936299985352672E+000                  9.2853554079804095E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     297                  9.9998299352375142E-001                  2.2037377164974947E-001                  4.7186749105090939E+000                 -3.4820401861218362E+000                  9.3033430360303999E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     298                  9.9998228820528368E-001                  2.2027851185816386E-001                  4.7244039254872430E+000                 -3.4705502643970032E+000                  9.3212285745650902E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     299                  9.9998155796318422E-001                  2.2018239747609042E-001                  4.7301426013963903E+000                 -3.4591554947583507E+000                  9.3390166582179504E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     300                  9.9998080192403094E-001                  2.2008539994140391E-001                  4.7358903714840208E+000                 -3.4478504304004742E+000                  9.3567116690120571E+000                  6.9999307528603638E-001                  2.8000692471396282E-001                  2.0000000000000795E-002 
                                     301                  9.9998001918423196E-001                  2.1998749127832892E-001                  4.7416465270861092E+000                 -3.4366298194442071E+000                  9.3743177536899829E+000                  6.9999307528603638E-001                  2.8000692471396282E-001                  2.0000000000000795E-002 
                                     302                  9.9997920880897040E-001                  2.1988864407157402E-001                  4.7474102299391037E+000                 -3.4254886520366337E+000                  9.3918388400771420E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     303                  9.9997836983109989E-001                  2.1978883142881106E-001                  4.7531805408271008E+000                 -3.4144219699133886E+000                  9.4092786527119490E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     304                  9.9997750124994911E-001                  2.1968802698153311E-001                  4.7589564394808521E+000                 -3.4034247738531405E+000                  9.4266407280628268E+000                  6.9999307528603649E-001                  2.8000692471396282E-001                  2.0000000000000684E-002 
                                     305                  9.9997660203003991E-001                  2.1958620490501504E-001                  4.7647368283222820E+000                 -3.3924920816288267E+000                  9.4439284281028684E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     306                  9.9997567109982799E-001                  2.1948333993617475E-001                  4.7705205485474655E+000                 -3.3816199858070597E+000                  9.4611449505665526E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     307                  9.9997470735056526E-001                  2.1937940715871601E-001                  4.7763064010636942E+000                 -3.3708053067068842E+000                  9.4782933363640147E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     308                  9.9997370963520638E-001                  2.1927438186852402E-001                  4.7820931543586997E+000                 -3.3600452003916961E+000                  9.4953764767578672E+000                  6.9999307528603649E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     309                  9.9997267676719792E-001                  2.1916823951739486E-001                  4.7878795375483980E+000                 -3.3493369468615186E+000                  9.5123971218377203E+000                  6.9999307528603649E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     310                  9.9997160751911163E-001                  2.1906095569353617E-001                  4.7936642218025138E+000                 -3.3386776758787158E+000                  9.5293578895685069E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     311                  9.9997050062120219E-001                  2.1895250616736092E-001                  4.7994458113586731E+000                 -3.3280644897138947E+000                  9.5462612741157908E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     312                  9.9996935475994475E-001                  2.1884286691277208E-001                  4.8052228541285906E+000                 -3.3174941710279438E+000                  9.5631096534095104E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     313                  9.9996816857650861E-001                  2.1873201420327010E-001                  4.8109938733607489E+000                 -3.3069619995745261E+000                  9.5799052967205558E+000                  6.9999307528603649E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     314                  9.9996694066510738E-001                  2.1861992501335803E-001                  4.8167573972580469E+000                 -3.2964630008521358E+000                  9.5966503721581198E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     315                  9.9996566957127186E-001                  2.1850657711611021E-001                  4.8225119618647021E+000                 -3.2859925717250782E+000                  9.6133469529274720E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     316                  9.9996435379016846E-001                  2.1839194903168765E-001                  4.8282561223758798E+000                 -3.2755477801906654E+000                  9.6299970214598023E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     317                  9.9996299176502290E-001                  2.1827601963924376E-001                  4.8339884891262503E+000                 -3.2651273489588801E+000                  9.6466024720477463E+000                  6.9999307528603638E-001                  2.8000692471396288E-001                  2.0000000000000684E-002 
                                     318                  9.9996158188555850E-001                  2.1815876777417745E-001                  4.8397077570666207E+000                 -3.2547299942266061E+000                  9.6631651137698622E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     319                  9.9996012248629751E-001                  2.1804017224622893E-001                  4.8454127106553893E+000                 -3.2443541044636457E+000                  9.6796866745859429E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     320                  9.9995861184467905E-001                  2.1792021193608202E-001                  4.8511021943577655E+000                 -3.2339970972315544E+000                  9.6961688061994238E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     321                  9.9995704817905706E-001                  2.1779886607318619E-001                  4.8567750765488711E+000                 -3.2236563568323353E+000                  9.7126130888479381E+000                  6.9999307528603627E-001                  2.8000692471396293E-001                  2.0000000000000795E-002 
                                     322                  9.9995542964662021E-001                  2.1767611426461991E-001                  4.8624302454741644E+000                 -3.2133295378397113E+000                  9.7290210361324387E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     323                  9.9995375434116163E-001                  2.1755193643335083E-001                  4.8680666426304802E+000                 -3.2030146341957626E+000                  9.7453941001055604E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     324                  9.9995202029071006E-001                  2.1742631272931201E-001                  4.8736833229646068E+000                 -3.1927099690310765E+000                  9.7617336756554085E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     325                  9.9995022545518863E-001                  2.1729922344748084E-001                  4.8792794796992558E+000                 -3.1824141044715244E+000                  9.7780411026087908E+000                  6.9999307528603627E-001                  2.8000692471396293E-001                  2.0000000000000795E-002 
                                     326                  9.9994836772431328E-001                  2.1717064899032701E-001                  4.8848544386117654E+000                 -3.1721257053577614E+000                  9.7943176656765640E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     327                  9.9994644491560014E-001                  2.1704056987858689E-001                  4.8904076976540223E+000                 -3.1618428889686321E+000                  9.8105645944648110E+000                  6.9999307528603638E-001                  2.8000692471396293E-001                  2.0000000000000684E-002 
                                     328                  9.9994445477219174E-001                  2.1690896694813905E-001                  4.8959389853577866E+000                 -3.1515637611988518E+000                  9.8267830654673958E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     329                  9.9994239496030235E-001                  2.1677582137154508E-001                  4.9014482798865249E+000                 -3.1412867308812018E+000                  9.8429742057674030E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     330                  9.9994026306642558E-001                  2.1664111457378896E-001                  4.9069357755480283E+000                 -3.1310110709919559E+000                  9.8591390969286614E+000                  6.9999307528603638E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     331                  9.9993805659446378E-001                  2.1650482796881498E-001                  4.9124017825423971E+000                 -3.1207372550059014E+000                  9.8752787783565683E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     332                  9.9993577296278946E-001                  2.1636694257634725E-001                  4.9178466544799360E+000                 -3.1104657918547098E+000                  9.8913942503954111E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     333                  9.9993340950118281E-001                  2.1622743898978466E-001                  4.9232707859578886E+000                 -3.1001970782726547E+000                  9.9074864769247561E+000                  6.9999307528603638E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     334                  9.9993096344775401E-001                  2.1608629739697471E-001                  4.9286746526017247E+000                 -3.0899310615585431E+000                  9.9235563865212537E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     335                  9.9992843194605596E-001                  2.1594349773052968E-001                  4.9340588702754467E+000                 -3.0796676861324692E+000                  9.9396048720998440E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     336                  9.9992581204229636E-001                  2.1579901968803911E-001                  4.9394242116609961E+000                 -3.0694073438103584E+000                  9.9556327904429232E+000                  6.9999307528603627E-001                  2.8000692471396299E-001                  2.0000000000000684E-002 
                                     337                  9.9992310068237944E-001                  2.1565284259464149E-001                  4.9447715926554130E+000                 -3.0591506625020539E+000                  9.9716409631554654E+000                  6.9999307528603627E-001                  2.8000692471396305E-001                  2.0000000000000684E-002 
                                     338                  9.9992029470854082E-001                  2.1550494531083464E-001                  4.9501020541643994E+000                 -3.0488976435218795E+000                  9.9876301791005844E+000                  6.9999307528603627E-001                  2.8000692471396305E-001                  2.0000000000000684E-002 
                                     339                  9.9991739085566478E-001                  2.1535530642210396E-001                  4.9554167488081422E+000                 -3.0386480586345237E+000                  1.0003601197200934E+001                  6.9999307528603616E-001                  2.8000692471396305E-001                  2.0000000000000795E-002 
                                     340                  9.9991438574747005E-001                  2.1520390430284281E-001                  4.9607169398225333E+000                 -3.0284017430495442E+000                  1.0019554748653624E+001                  6.9999307528603627E-001                  2.8000692471396305E-001                  2.0000000000000684E-002 
                                     341                  9.9991127589268369E-001                  2.1505071708816501E-001                  4.9660039872189863E+000                 -3.0181588629361800E+000                  1.0035491538508509E+001                  6.9999307528603616E-001                  2.8000692471396305E-001                  2.0000000000000795E-002 
                                     342                  9.9990805768114843E-001                  2.1489572255205500E-001                  4.9712792911026131E+000                 -3.0079203025711023E+000                  1.0051412246920796E+001                  6.9999307528603616E-001                  2.8000692471396305E-001                  2.0000000000000795E-002 
                                     343                  9.9990472737983116E-001                  2.1473889784006453E-001                  4.9765442424162147E+000                 -2.9976870144985792E+000                  1.0067317530058828E+001                  6.9999307528603627E-001                  2.8000692471396305E-001                  2.0000000000000684E-002 
                                     344                  9.9990128112880683E-001                  2.1458021942871638E-001                  4.9818002166982254E+000                 -2.9874599028294204E+000                  1.0083208020506486E+001                  6.9999307528603616E-001                  2.8000692471396310E-001                  2.0000000000000684E-002 
                                     345                  9.9989771493722945E-001                  2.1441966313090968E-001                  4.9870485842446417E+000                 -2.9772400444795513E+000                  1.0099084327660117E+001                  6.9999307528603627E-001                  2.8000692471396310E-001                  2.0000000000000684E-002 
                                     346                  9.9989402467909094E-001                  2.1425720401466122E-001                  4.9922907339144844E+000                 -2.9670289082802519E+000                  1.0114947038883571E+001                  6.9999307528603616E-001                  2.8000692471396310E-001                  2.0000000000000684E-002 
                                     347                  9.9989020608859136E-001                  2.1409281622309756E-001                  4.9975280890234810E+000                 -2.9568281498713249E+000                  1.0130796721441435E+001                  6.9999307528603616E-001                  2.8000692471396310E-001                  2.0000000000000684E-002 
                                     348                  9.9988625475519932E-001                  2.1392647285693983E-001                  5.0027621082192022E+000                 -2.9466395239865841E+000                  1.0146633924481504E+001                  6.9999307528603616E-001                  2.8000692471396310E-001                  2.0000000000000684E-002 
                                     349                  9.9988216611859482E-001                  2.1375814588822767E-001                  5.0079942636136137E+000                 -2.9364636520629812E+000                  1.0162459180353325E+001                  6.9999307528603616E-001                  2.8000692471396310E-001                  2.0000000000000684E-002 
                                     350                  9.9987793546363790E-001                  2.1358780656253376E-001                  5.0132260001125362E+000                 -2.9262999858587064E+000                  1.0178273005036544E+001                  6.9999307528603616E-001                  2.8000692471396316E-001                  2.0000000000000684E-002 
                                     351                  9.9987355791539978E-001                  2.1341542585030543E-001                  5.0184587167306791E+000                 -2.9161478719339957E+000                  1.0194075897795651E+001                  6.9999307528603616E-001                  2.8000692471396316E-001                  2.0000000000000684E-002 
                                     352                  9.9986902843421122E-001                  2.1324097450449517E-001                  5.0236937684227012E+000                 -2.9060067069620401E+000                  1.0209868340737035E+001                  6.9999307528603605E-001                  2.8000692471396316E-001                  2.0000000000000795E-002 
                                     353                  9.9986434181051154E-001                  2.1306442305528034E-001                  5.0289324618582523E+000                 -2.8958769553111523E+000                  1.0225650798926523E+001                  6.9999307528603616E-001                  2.8000692471396316E-001                  2.0000000000000684E-002 
                                     354                  9.9985949265932850E-001                  2.1288574137647368E-001                  5.0341760463285343E+000                 -2.8857596263502665E+000                  1.0241423721345638E+001                  6.9999307528603605E-001                  2.8000692471396316E-001                  2.0000000000000795E-002 
